gene_id	gene_symbol	biotype
FBgn0037888	scpr-B	protein_coding_gene
FBgn0037889	scpr-A	protein_coding_gene
FBgn0037890	CG17734	protein_coding_gene
FBgn0037891	CG5214	protein_coding_gene
FBgn0037892	mRpL40	protein_coding_gene
FBgn0037894	Ipo9	protein_coding_gene
FBgn0037895	bumpel	protein_coding_gene
FBgn0037896	ninaG	protein_coding_gene
FBgn0037897	CG5270	protein_coding_gene
FBgn0037898	Dtd	protein_coding_gene
FBgn0037899	RpL24-like	protein_coding_gene
FBgn0037900	CG5276	protein_coding_gene
FBgn0037901	Exd2	protein_coding_gene
FBgn0037902	CG5281	protein_coding_gene
FBgn0037906	PGRP-LB	protein_coding_gene
FBgn0037908	dpr5	protein_coding_gene
FBgn0037910	CG14708	protein_coding_gene
FBgn0037911	CG10898	protein_coding_gene
FBgn0037912	sea	protein_coding_gene
FBgn0037913	fabp	protein_coding_gene
FBgn0037915	CG6790	protein_coding_gene
FBgn0037916	CG5342	protein_coding_gene
FBgn0037917	wkd	protein_coding_gene
FBgn0037918	CG6791	protein_coding_gene
FBgn0037920	CG14710	protein_coding_gene
FBgn0037921	Zaf1	protein_coding_gene
FBgn0037922	CG14711	protein_coding_gene
FBgn0037923	CG6813	protein_coding_gene
FBgn0037924	CG14712	protein_coding_gene
FBgn0037926	Elp1	protein_coding_gene
FBgn0037930	CG14715	protein_coding_gene
FBgn0037931	CG18476	protein_coding_gene
FBgn0037933	Ho	protein_coding_gene
FBgn0037934	CG6830	protein_coding_gene
FBgn0037935	CG6834	protein_coding_gene
FBgn0037936	CG6908	protein_coding_gene
FBgn0037937	Fer3	protein_coding_gene
FBgn0037939	CG14718	protein_coding_gene
FBgn0037940	CG14720	protein_coding_gene
FBgn0037941	CG12594	protein_coding_gene
FBgn0037942	CG14721	protein_coding_gene
FBgn0037943	CG14722	protein_coding_gene
FBgn0037944	CG6923	protein_coding_gene
FBgn0037949	prd1	protein_coding_gene
FBgn0037950	HisCl1	protein_coding_gene
FBgn0037955	Kyat	protein_coding_gene
FBgn0037956	CG6959	protein_coding_gene
FBgn0037958	CG6962	protein_coding_gene
FBgn0037960	mthl5	protein_coding_gene
FBgn0037962	Dnali1	protein_coding_gene
FBgn0037963	Cad87A	protein_coding_gene
FBgn0037964	CG14731	protein_coding_gene
FBgn0037970	GC2	protein_coding_gene
FBgn0037972	CG10005	protein_coding_gene
FBgn0037973	CG18547	protein_coding_gene
FBgn0037974	CG12224	protein_coding_gene
FBgn0037975	CG3397	protein_coding_gene
FBgn0037976	Tk	protein_coding_gene
FBgn0037978	KLHL18	protein_coding_gene
FBgn0037979	GCC185	protein_coding_gene
FBgn0037980	DCAF12	protein_coding_gene
FBgn0037981	Spt3	protein_coding_gene
FBgn0037985	ssp5	protein_coding_gene
FBgn0037986	CG14736	protein_coding_gene
FBgn0037987	CG14739	protein_coding_gene
FBgn0037988	CG14740	protein_coding_gene
FBgn0037989	ATP8B	protein_coding_gene
FBgn0037992	CG4702	protein_coding_gene
FBgn0037993	dpr15	protein_coding_gene
FBgn0037994	eIF3d2	protein_coding_gene
FBgn0037995	Adk1	protein_coding_gene
FBgn0037996	CG4830	protein_coding_gene
FBgn0037997	CG14742	protein_coding_gene
FBgn0037998	Cog1	protein_coding_gene
FBgn0037999	CG4860	protein_coding_gene
FBgn0038000	Rsbp15	protein_coding_gene
FBgn0038001	CG17404	protein_coding_gene
FBgn0038002	CG12256	protein_coding_gene
FBgn0038003	CG3916	protein_coding_gene
FBgn0038005	Cyp313a5	protein_coding_gene
FBgn0038006	Cyp313a2	protein_coding_gene
FBgn0038007	Cyp313a3	protein_coding_gene
FBgn0038008	CG3942	protein_coding_gene
FBgn0038009	CG17738	protein_coding_gene
FBgn0038011	CG4066	protein_coding_gene
FBgn0038012	CG10013	protein_coding_gene
FBgn0038013	CG10038	protein_coding_gene
FBgn0038014	CG10041	protein_coding_gene
FBgn0038016	MBD-R2	protein_coding_gene
FBgn0038017	CG4115	protein_coding_gene
FBgn0038018	Tim17a1	protein_coding_gene
FBgn0038020	GstD9	protein_coding_gene
FBgn0038028	CG10035	protein_coding_gene
FBgn0038029	GstD11	protein_coding_gene
FBgn0038032	CG10096	protein_coding_gene
FBgn0038033	CG10097	protein_coding_gene
FBgn0038034	Cyp9f3	protein_coding_gene
FBgn0038037	Cyp9f2	protein_coding_gene
FBgn0038038	Sccpdh2	protein_coding_gene
FBgn0038039	CG5196	protein_coding_gene
FBgn0038042	Scgbeta	protein_coding_gene
FBgn0038043	CG17202	protein_coding_gene
FBgn0038045	NANS	protein_coding_gene
FBgn0038046	CG5641	protein_coding_gene
FBgn0038047	CG5245	protein_coding_gene
FBgn0038049	Srlp	protein_coding_gene
FBgn0038051	CG17207	protein_coding_gene
FBgn0038053	CG18549	protein_coding_gene
FBgn0038054	CG5509	protein_coding_gene
FBgn0038055	trus	protein_coding_gene
FBgn0038056	CG5961	protein_coding_gene
FBgn0038057	Polr3C	protein_coding_gene
FBgn0038058	CG5608	protein_coding_gene
FBgn0038063	Octbeta2R	protein_coding_gene
FBgn0038065	Snx3	protein_coding_gene
FBgn0038067	CG11598	protein_coding_gene
FBgn0038068	CG11600	protein_coding_gene
FBgn0038069	CG11608	protein_coding_gene
FBgn0038070	CG6753	protein_coding_gene
FBgn0038071	Dtg	protein_coding_gene
FBgn0038072	CG6225	protein_coding_gene
FBgn0038073	CG14395	protein_coding_gene
FBgn0038074	Gnmt	protein_coding_gene
FBgn0038076	Cyp313a4	protein_coding_gene
FBgn0038078	CG14391	protein_coding_gene
FBgn0038079	NijC	protein_coding_gene
FBgn0038080	CG12279	protein_coding_gene
FBgn0038082	Ugt37A2	protein_coding_gene
FBgn0038083	Ugt37A3	protein_coding_gene
FBgn0038084	beat-Vc	protein_coding_gene
FBgn0038087	beat-Va	protein_coding_gene
FBgn0038088	CG10126	protein_coding_gene
FBgn0038089	d-cup	protein_coding_gene
FBgn0038090	CG10909	protein_coding_gene
FBgn0038092	beat-Vb	protein_coding_gene
FBgn0038095	Cyp304a1	protein_coding_gene
FBgn0038097	CG14384	protein_coding_gene
FBgn0038098	CG7381	protein_coding_gene
FBgn0038099	CG7091	protein_coding_gene
FBgn0038100	Paip2	protein_coding_gene
FBgn0038102	CG14383	protein_coding_gene
FBgn0038105	yellow-f2	protein_coding_gene
FBgn0038106	CG7488	protein_coding_gene
FBgn0038107	CG17327	protein_coding_gene
FBgn0038108	CG7518	protein_coding_gene
FBgn0038109	CG11656	protein_coding_gene
FBgn0038110	CG8031	protein_coding_gene
FBgn0038113	CG11668	protein_coding_gene
FBgn0038114	CG11670	protein_coding_gene
FBgn0038115	CG7966	protein_coding_gene
FBgn0038118	timeout	protein_coding_gene
FBgn0038122	CG8138	protein_coding_gene
FBgn0038123	CG8508	protein_coding_gene
FBgn0038124	CG14380	protein_coding_gene
FBgn0038125	CG8141	protein_coding_gene
FBgn0038126	CG8483	protein_coding_gene
FBgn0038127	CG8476	protein_coding_gene
FBgn0038128	Ravus	protein_coding_gene
FBgn0038129	TBC1D5	protein_coding_gene
FBgn0038130	CG8630	protein_coding_gene
FBgn0038131	CG15888	protein_coding_gene
FBgn0038132	apn	protein_coding_gene
FBgn0038133	Osi22	protein_coding_gene
FBgn0038134	wntD	protein_coding_gene
FBgn0038135	CG8773	protein_coding_gene
FBgn0038136	CG8774	protein_coding_gene
FBgn0038139	PK2-R2	protein_coding_gene
FBgn0038140	PK2-R1	protein_coding_gene
FBgn0038142	CheA87a	protein_coding_gene
FBgn0038143	CG9813	protein_coding_gene
FBgn0038144	CG8870	protein_coding_gene
FBgn0038145	Droj2	protein_coding_gene
FBgn0038146	CG9799	protein_coding_gene
FBgn0038147	CCHa2	protein_coding_gene
FBgn0038148	CG14377	protein_coding_gene
FBgn0038149	GILT1	protein_coding_gene
FBgn0038150	yellow-e3	protein_coding_gene
FBgn0038151	yellow-e2	protein_coding_gene
FBgn0038153	Ir87a	protein_coding_gene
FBgn0038156	side-IV	protein_coding_gene
FBgn0038157	CG12538	protein_coding_gene
FBgn0038158	CG14370	protein_coding_gene
FBgn0038159	CG14369	protein_coding_gene
FBgn0038160	CG9759	protein_coding_gene
FBgn0038161	CG9269	protein_coding_gene
FBgn0038163	CG10841	protein_coding_gene
FBgn0038165	Task6	protein_coding_gene
FBgn0038166	CG9588	protein_coding_gene
FBgn0038167	Lkb1	protein_coding_gene
FBgn0038168	omd	protein_coding_gene
FBgn0038170	CG14367	protein_coding_gene
FBgn0038172	Adgf-D	protein_coding_gene
FBgn0038173	Adgf-C	protein_coding_gene
FBgn0038179	CG9312	protein_coding_gene
FBgn0038180	Cht5	protein_coding_gene
FBgn0038181	CG9297	protein_coding_gene
FBgn0038183	CG9286	protein_coding_gene
FBgn0038186	CG14362	protein_coding_gene
FBgn0038188	Art9	protein_coding_gene
FBgn0038189	Art6	protein_coding_gene
FBgn0038190	CG9926	protein_coding_gene
FBgn0038191	Kots	protein_coding_gene
FBgn0038194	Cyp6d5	protein_coding_gene
FBgn0038195	CG3061	protein_coding_gene
FBgn0038196	CG9922	protein_coding_gene
FBgn0038197	foxo	protein_coding_gene
FBgn0038198	Npc2b	protein_coding_gene
FBgn0038199	CCHa1	protein_coding_gene
FBgn0038200	CG9920	protein_coding_gene
FBgn0038201	PK1-R	protein_coding_gene
FBgn0038202	CG12402	protein_coding_gene
FBgn0038203	Or88a	protein_coding_gene
FBgn0038204	CG14357	protein_coding_gene
FBgn0038205	Kif19A	protein_coding_gene
FBgn0038206	twf	protein_coding_gene
FBgn0038207	CG14356	protein_coding_gene
FBgn0038208	CG14355	protein_coding_gene
FBgn0038209	Recs1	protein_coding_gene
FBgn0038210	CG3199	protein_coding_gene
FBgn0038211	CG9649	protein_coding_gene
FBgn0038213	CG9624	protein_coding_gene
FBgn0038214	CG9616	protein_coding_gene
FBgn0038217	CG14840	protein_coding_gene
FBgn0038218	CG14841	protein_coding_gene
FBgn0038219	CG14839	protein_coding_gene
FBgn0038221	IFT54	protein_coding_gene
FBgn0038223	Afti	protein_coding_gene
FBgn0038224	ATPsynE	protein_coding_gene
FBgn0038225	soti	protein_coding_gene
FBgn0038233	HtrA2	protein_coding_gene
FBgn0038234	mRpL11	protein_coding_gene
FBgn0038235	CG8461	protein_coding_gene
FBgn0038236	Cyp313a1	protein_coding_gene
FBgn0038237	Pde6	protein_coding_gene
FBgn0038238	CG14854	protein_coding_gene
FBgn0038239	CG14850	protein_coding_gene
FBgn0038240	CG14851	protein_coding_gene
FBgn0038241	CG8087	protein_coding_gene
FBgn0038242	CG14852	protein_coding_gene
FBgn0038243	CG8066	protein_coding_gene
FBgn0038244	CG7987	protein_coding_gene
FBgn0038246	CG14853	protein_coding_gene
FBgn0038247	Cad88C	protein_coding_gene
FBgn0038248	CG7886	protein_coding_gene
FBgn0038250	CG3505	protein_coding_gene
FBgn0038251	Hexim	protein_coding_gene
FBgn0038252	BigH1	protein_coding_gene
FBgn0038256	CG7530	protein_coding_gene
FBgn0038257	smp-30	protein_coding_gene
FBgn0038258	CG7362	protein_coding_gene
FBgn0038260	CG14855	protein_coding_gene
FBgn0038261	CG14856	protein_coding_gene
FBgn0038262	CG14857	protein_coding_gene
FBgn0038266	CG3610	protein_coding_gene
FBgn0038268	CG3631	protein_coding_gene
FBgn0038269	Rrp6	protein_coding_gene
FBgn0038271	UQCR-C1	protein_coding_gene
FBgn0038272	Dph2	protein_coding_gene
FBgn0038273	CG14860	protein_coding_gene
FBgn0038274	Nup93-2	protein_coding_gene
FBgn0038275	CG3817	protein_coding_gene
FBgn0038277	RpS5b	protein_coding_gene
FBgn0038279	Sdr	protein_coding_gene
FBgn0038280	CG14861	protein_coding_gene
FBgn0038281	RpL10Aa	protein_coding_gene
FBgn0038282	dpr9	protein_coding_gene
FBgn0038285	CG6974	protein_coding_gene
FBgn0038286	CG6966	protein_coding_gene
FBgn0038290	CG6912	protein_coding_gene
FBgn0038291	CG3984	protein_coding_gene
FBgn0038292	CG3987	protein_coding_gene
FBgn0038294	Mf	protein_coding_gene
FBgn0038295	Gyc88E	protein_coding_gene
FBgn0038296	Kpc1	protein_coding_gene
FBgn0038299	Spn88Eb	protein_coding_gene
FBgn0038300	Mau2	protein_coding_gene
FBgn0038301	CG6654	protein_coding_gene
FBgn0038302	CG4210	protein_coding_gene
FBgn0038303	SIDL	protein_coding_gene
FBgn0038304	CG12241	protein_coding_gene
FBgn0038306	Art3	protein_coding_gene
FBgn0038307	mRpS10	protein_coding_gene
FBgn0038309	Amt	protein_coding_gene
FBgn0038311	CG14864	protein_coding_gene
FBgn0038312	Zip88E	protein_coding_gene
FBgn0038313	CG4338	protein_coding_gene
FBgn0038315	CG14866	protein_coding_gene
FBgn0038316	CG6276	protein_coding_gene
FBgn0038318	CG6236	protein_coding_gene
FBgn0038319	mRpL9	protein_coding_gene
FBgn0038320	Cyfip	protein_coding_gene
FBgn0038321	Nagk	protein_coding_gene
FBgn0038324	CG5038	protein_coding_gene
FBgn0038325	Atg4b	protein_coding_gene
FBgn0038326	Hibch	protein_coding_gene
FBgn0038327	Trax	protein_coding_gene
FBgn0038330	CG14868	protein_coding_gene
FBgn0038331	Ccm3	protein_coding_gene
FBgn0038332	CG6136	protein_coding_gene
FBgn0038334	h-cup	protein_coding_gene
FBgn0038337	CG6125	protein_coding_gene
FBgn0038339	CG6118	protein_coding_gene
FBgn0038342	B9d1	protein_coding_gene
FBgn0038343	Trissin	protein_coding_gene
FBgn0038344	obe	protein_coding_gene
FBgn0038345	maca	protein_coding_gene
FBgn0038348	AOX2	protein_coding_gene
FBgn0038349	AOX3	protein_coding_gene
FBgn0038350	AOX4	protein_coding_gene
FBgn0038353	CG5399	protein_coding_gene
FBgn0038354	CG5404	protein_coding_gene
FBgn0038355	CG4520	protein_coding_gene
FBgn0038356	CG12784	protein_coding_gene
FBgn0038357	CG5623	protein_coding_gene
FBgn0038358	Ttc26	protein_coding_gene
FBgn0038359	CG5614	protein_coding_gene
FBgn0038360	CG9590	protein_coding_gene
FBgn0038361	Uros2	protein_coding_gene
FBgn0038363	Acyp2	protein_coding_gene
FBgn0038365	CG9593	protein_coding_gene
FBgn0038366	CG4576	protein_coding_gene
FBgn0038369	Arpc3A	protein_coding_gene
FBgn0038371	Pbp45	protein_coding_gene
FBgn0038373	CG4546	protein_coding_gene
FBgn0038376	Hmt-1	protein_coding_gene
FBgn0038377	CG9632	protein_coding_gene
FBgn0038380	CG14877	protein_coding_gene
FBgn0038381	EndoU	protein_coding_gene
FBgn0038385	Fbxl7	protein_coding_gene
FBgn0038386	CG5478	protein_coding_gene
FBgn0038387	blp	protein_coding_gene
FBgn0038388	CG4287	protein_coding_gene
FBgn0038389	CG5516	protein_coding_gene
FBgn0038390	Rbf2	protein_coding_gene
FBgn0038391	GATAe	protein_coding_gene
FBgn0038394	Jhbp4	protein_coding_gene
FBgn0038395	Jhbp5	protein_coding_gene
FBgn0038396	CG5013	protein_coding_gene
FBgn0038397	CG10185	protein_coding_gene
FBgn0038398	sxe2	protein_coding_gene
FBgn0038400	Mic26-27	protein_coding_gene
FBgn0038401	CG5916	protein_coding_gene
FBgn0038402	Fer2	protein_coding_gene
FBgn0038404	CG8925	protein_coding_gene
FBgn0038405	CG8927	protein_coding_gene
FBgn0038407	CG6126	protein_coding_gene
FBgn0038412	Zip89B	protein_coding_gene
FBgn0038414	CG6901	protein_coding_gene
FBgn0038415	CG17929	protein_coding_gene
FBgn0038416	CG17930	protein_coding_gene
FBgn0038418	pad	protein_coding_gene
FBgn0038419	CG14879	protein_coding_gene
FBgn0038420	CG10311	protein_coding_gene
FBgn0038421	CG17931	protein_coding_gene
FBgn0038422	js	protein_coding_gene
FBgn0038423	CG10317	protein_coding_gene
FBgn0038424	Fntb	protein_coding_gene
FBgn0038425	CG14881	protein_coding_gene
FBgn0038426	mRpS33	protein_coding_gene
FBgn0038427	ema	protein_coding_gene
FBgn0038428	CG14894	protein_coding_gene
FBgn0038429	CG14882	protein_coding_gene
FBgn0038431	CG10405	protein_coding_gene
FBgn0038432	CG14883	protein_coding_gene
FBgn0038435	Gyc89Da	protein_coding_gene
FBgn0038436	Gyc89Db	protein_coding_gene
FBgn0038437	Sdhaf3	protein_coding_gene
FBgn0038438	Der-2	protein_coding_gene
FBgn0038439	Cad89D	protein_coding_gene
FBgn0038440	Gr89a	protein_coding_gene
FBgn0038445	CG14891	protein_coding_gene
FBgn0038446	CG14903	protein_coding_gene
FBgn0038447	CG14892	protein_coding_gene
FBgn0038448	CG12783	protein_coding_gene
FBgn0038449	CG17562	protein_coding_gene
FBgn0038450	CG17560	protein_coding_gene
FBgn0038451	CG14893	protein_coding_gene
FBgn0038452	CG14905	protein_coding_gene
FBgn0038453	Arl6IP1	protein_coding_gene
FBgn0038454	CG10324	protein_coding_gene
FBgn0038455	CG14907	protein_coding_gene
FBgn0038458	VhaM9.7-d	protein_coding_gene
FBgn0038460	CG18622	protein_coding_gene
FBgn0038461	EMC2B	protein_coding_gene
FBgn0038462	EMC2A	protein_coding_gene
FBgn0038463	CG3534	protein_coding_gene
FBgn0038465	Irc	protein_coding_gene
FBgn0038466	CG8907	protein_coding_gene
FBgn0038467	AdSL	protein_coding_gene
FBgn0038468	CG5225	protein_coding_gene
FBgn0038469	CG4009	protein_coding_gene
FBgn0038470	CG18213	protein_coding_gene
FBgn0038471	Trm7-32	protein_coding_gene
FBgn0038472	CG3995	protein_coding_gene
FBgn0038473	Ns1	protein_coding_gene
FBgn0038474	mRpS11	protein_coding_gene
FBgn0038475	Keap1	protein_coding_gene
FBgn0038476	kuk	protein_coding_gene
FBgn0038478	cal1	protein_coding_gene
FBgn0038479	CG17477	protein_coding_gene
FBgn0038481	CG17475	protein_coding_gene
FBgn0038482	CG4053	protein_coding_gene
FBgn0038484	CG5246	protein_coding_gene
FBgn0038485	CG5255	protein_coding_gene
FBgn0038486	CG5265	protein_coding_gene
FBgn0038487	TwdlW	protein_coding_gene
FBgn0038488	m-cup	protein_coding_gene
FBgn0038490	Smug	protein_coding_gene
FBgn0038491	CG5292	protein_coding_gene
FBgn0038492	Mur89F	protein_coding_gene
FBgn0038494	beat-IIb	protein_coding_gene
FBgn0038498	beat-IIa	protein_coding_gene
FBgn0038499	Brf	protein_coding_gene
FBgn0038504	Sur-8	protein_coding_gene
FBgn0038505	CG17283	protein_coding_gene
FBgn0038506	CG5860	protein_coding_gene
FBgn0038507	CG5863	protein_coding_gene
FBgn0038508	CG5866	protein_coding_gene
FBgn0038509	CG14332	protein_coding_gene
FBgn0038510	CG14331	protein_coding_gene
FBgn0038511	cysu	protein_coding_gene
FBgn0038512	CG14330	protein_coding_gene
FBgn0038515	CG5823	protein_coding_gene
FBgn0038516	P5cr-2	protein_coding_gene
FBgn0038519	Prx3	protein_coding_gene
FBgn0038523	Sgs5bis	protein_coding_gene
FBgn0038524	sll	protein_coding_gene
FBgn0038525	CG14329	protein_coding_gene
FBgn0038526	CG14327	protein_coding_gene
FBgn0038527	CG14324	protein_coding_gene
FBgn0038528	CG14326	protein_coding_gene
FBgn0038529	CG14323	protein_coding_gene
FBgn0038530	AttD	protein_coding_gene
FBgn0038531	CG14325	protein_coding_gene
FBgn0038532	CG14322	protein_coding_gene
FBgn0038533	CG7523	protein_coding_gene
FBgn0038535	alt	protein_coding_gene
FBgn0038536	CG7655	protein_coding_gene
FBgn0038539	Atg8b	protein_coding_gene
FBgn0038540	CG14321	protein_coding_gene
FBgn0038541	TyrRII	protein_coding_gene
FBgn0038542	TyrR	protein_coding_gene
FBgn0038545	pasi1	protein_coding_gene
FBgn0038546	CG7379	protein_coding_gene
FBgn0038547	CG17803	protein_coding_gene
FBgn0038548	CG17806	protein_coding_gene
FBgn0038549	Nnk	protein_coding_gene
FBgn0038550	CG17801	protein_coding_gene
FBgn0038551	Odj	protein_coding_gene
FBgn0038552	Alg1	protein_coding_gene
FBgn0038558	CG12347	protein_coding_gene
FBgn0038564	CG7785	protein_coding_gene
FBgn0038565	CG7794	protein_coding_gene
FBgn0038566	bard	protein_coding_gene
FBgn0038567	CG14316	protein_coding_gene
FBgn0038568	CG14315	protein_coding_gene
FBgn0038569	CG7218	protein_coding_gene
FBgn0038570	Prx5	protein_coding_gene
FBgn0038571	CG7215	protein_coding_gene
FBgn0038575	CG7208	protein_coding_gene
FBgn0038576	Arp5	protein_coding_gene
FBgn0038577	CG12321	protein_coding_gene
FBgn0038578	MED17	protein_coding_gene
FBgn0038579	CG14313	protein_coding_gene
FBgn0038581	CG14314	protein_coding_gene
FBgn0038582	CG7988	protein_coding_gene
FBgn0038583	CG7183	protein_coding_gene
FBgn0038584	mTerf5	protein_coding_gene
FBgn0038585	Non3	protein_coding_gene
FBgn0038586	CG7168	protein_coding_gene
FBgn0038588	CG7156	protein_coding_gene
FBgn0038589	CG18598	protein_coding_gene
FBgn0038590	CG12320	protein_coding_gene
FBgn0038592	CG18599	protein_coding_gene
FBgn0038593	Vps39	protein_coding_gene
FBgn0038595	CG7142	protein_coding_gene
FBgn0038596	CG14312	protein_coding_gene
FBgn0038597	CG8064	protein_coding_gene
FBgn0038598	CG7131	protein_coding_gene
FBgn0038601	Polr1E	protein_coding_gene
FBgn0038602	CG7126	protein_coding_gene
FBgn0038603	PKD	protein_coding_gene
FBgn0038606	CG15803	protein_coding_gene
FBgn0038607	hmw	protein_coding_gene
FBgn0038608	WRNexo	protein_coding_gene
FBgn0038609	Nup43	protein_coding_gene
FBgn0038610	CG7675	protein_coding_gene
FBgn0038611	CG14309	protein_coding_gene
FBgn0038612	cona	protein_coding_gene
FBgn0038613	Vha100-4	protein_coding_gene
FBgn0038617	Wdr37	protein_coding_gene
FBgn0038619	CG7685	protein_coding_gene
FBgn0038621	CG10864	protein_coding_gene
FBgn0038626	CG7691	protein_coding_gene
FBgn0038627	CG7694	protein_coding_gene
FBgn0038629	CG14304	protein_coding_gene
FBgn0038630	CG14305	protein_coding_gene
FBgn0038631	CG7695	protein_coding_gene
FBgn0038632	CG14301	protein_coding_gene
FBgn0038638	CG7702	protein_coding_gene
FBgn0038640	CG7706	protein_coding_gene
FBgn0038641	ChT	protein_coding_gene
FBgn0038642	Muc91C	protein_coding_gene
FBgn0038643	CG14300	protein_coding_gene
FBgn0038645	CG7714	protein_coding_gene
FBgn0038646	CG7715	protein_coding_gene
FBgn0038647	CG14302	protein_coding_gene
FBgn0038649	PGS1	protein_coding_gene
FBgn0038651	Epg5	protein_coding_gene
FBgn0038652	CG7720	protein_coding_gene
FBgn0038653	Octalpha2R	protein_coding_gene
FBgn0038654	CG14298	protein_coding_gene
FBgn0038655	CG14297	protein_coding_gene
FBgn0038656	CG14294	protein_coding_gene
FBgn0038658	CG14292	protein_coding_gene
FBgn0038659	EndoA	protein_coding_gene
FBgn0038660	Sgsh	protein_coding_gene
FBgn0038662	Mpc1	protein_coding_gene
FBgn0038665	euc	protein_coding_gene
FBgn0038666	Smu1	protein_coding_gene
FBgn0038672	CG6005	protein_coding_gene
FBgn0038673	CG14286	protein_coding_gene
FBgn0038674	CG14285	protein_coding_gene
FBgn0038675	CG6013	protein_coding_gene
FBgn0038676	CG6026	protein_coding_gene
FBgn0038678	mRpL55	protein_coding_gene
FBgn0038679	CG6040	protein_coding_gene
FBgn0038680	Cyp12a5	protein_coding_gene
FBgn0038681	Cyp12a4	protein_coding_gene
FBgn0038682	CG5835	protein_coding_gene
